chr	start	end
9	17400001	17500001
9	17500001	17600001
9	17600001	17700001
9	17700001	17800001
9	17800001	17900001
9	17900001	18000001
9	18000001	18100001
9	18100001	18200001
9	18200001	18300001
9	18300001	18400001
9	18400001	18500001
9	18500001	18600001
9	18600001	18700001
9	18700001	18800001
9	18800001	18900001
9	18900001	19000001
9	19000001	19100001
9	19100001	19200001
9	19200001	19300001
9	19300001	19400001
9	19400001	19500001
9	19500001	19600001
9	19600001	19700001
9	19700001	19800001
9	19800001	19900001
9	19900001	20000001
9	20000001	20100001
9	20100001	20200001
9	20200001	20300001
9	20300001	20400001
9	20400001	20500001
9	20500001	20600001
9	20600001	20700001
9	20700001	20800001
9	20800001	20900001
9	20900001	21000001
9	21000001	21100001
9	21100001	21200001
9	21200001	21300001
9	21300001	21400001
9	21400001	21500001
9	21500001	21600001
9	21600001	21700001
9	21700001	21800001
9	21800001	21900001
9	21900001	22000001
9	22000001	22100001
9	22100001	22200001
9	22200001	22300001
9	22300001	22400001
9	22400001	22500001
9	22500001	22600001
9	22600001	22700001
9	22700001	22800001
9	22800001	22900001
9	22900001	23000001
9	23000001	23100001
9	23100001	23200001
9	23200001	23300001
9	23300001	23400001
9	23400001	23500001
9	23500001	23600001
9	23600001	23700001
9	23700001	23800001
9	23800001	23900001
9	23900001	24000001
9	24000001	24100001
9	24100001	24200001
9	24200001	24300001
9	24300001	24400001
9	24400001	24500001
9	24500001	24600001
9	24600001	24700001
9	24700001	24800001
9	24800001	24900001
9	24900001	25000001
9	25000001	25100001
9	25100001	25200001
9	25200001	25300001
9	25300001	25400001
9	25400001	25500001
9	25500001	25600001
9	25600001	25700001
9	25700001	25800001
9	25800001	25900001
9	25900001	26000001
9	26000001	26100001
9	26100001	26200001
9	26200001	26300001
9	26300001	26400001
9	26400001	26500001
9	26500001	26600001
9	26600001	26700001
9	26700001	26800001
9	26800001	26900001
9	26900001	27000001
9	27000001	27100001
9	27100001	27200001
9	27200001	27300001
9	27300001	27400001
9	27400001	27500001
9	27500001	27600001
9	27600001	27700001
9	27700001	27800001
9	27800001	27900001
9	27900001	28000001
9	28000001	28100001
9	28100001	28200001
9	28200001	28300001
9	28300001	28400001
9	28400001	28500001
9	28500001	28600001
9	28600001	28700001
9	28700001	28800001
9	28800001	28900001
9	28900001	29000001
9	29000001	29100001
9	29100001	29200001
9	29200001	29300001
9	29300001	29400001
9	29400001	29500001
9	29500001	29600001
9	29600001	29700001
9	29700001	29800001
9	29800001	29900001
9	29900001	30000001
9	30000001	30100001
9	30100001	30200001
9	30200001	30300001
9	30300001	30400001
9	30400001	30500001
9	30500001	30600001
9	30600001	30700001
9	30700001	30800001
9	30800001	30900001
9	30900001	31000001
9	31000001	31100001
9	31100001	31200001
9	31200001	31300001
9	31300001	31400001
9	31400001	31500001
9	31500001	31600001
9	31600001	31700001
9	31700001	31800001
9	31800001	31900001
9	31900001	32000001
9	32000001	32100001
9	32100001	32200001
9	32200001	32300001
9	32300001	32400001
9	32400001	32500001
9	32500001	32600001
9	32600001	32700001
9	32700001	32800001
9	32800001	32900001
9	32900001	33000001
9	33000001	33100001
9	33100001	33200001
9	33200001	33300001
9	33300001	33400001
9	33400001	33500001
9	33500001	33600001
9	33600001	33700001
9	33700001	33800001
9	33800001	33900001
9	33900001	34000001
9	34000001	34100001
9	34100001	34200001
9	34200001	34300001
9	34300001	34400001
9	34400001	34500001
9	34500001	34600001
9	34600001	34700001
9	34700001	34800001
9	34800001	34900001
9	34900001	35000001
9	35000001	35100001
9	35100001	35200001
9	35200001	35300001
9	35300001	35400001
9	35400001	35500001
9	35500001	35600001
9	35600001	35700001
9	35700001	35800001
9	35800001	35900001
9	35900001	36000001
9	36000001	36100001
9	36100001	36200001
9	36200001	36300001
9	36300001	36400001
9	36400001	36500001
9	36500001	36600001
9	36600001	36700001
9	36700001	36800001
9	36800001	36900001
9	36900001	37000001
9	37000001	37100001
9	37100001	37200001
9	37200001	37300001
9	37300001	37400001
9	37400001	37500001
9	37500001	37600001
9	37600001	37700001
9	37700001	37800001
9	37800001	37900001
9	37900001	38000001
9	38000001	38100001
9	38100001	38200001
9	38200001	38300001
9	38300001	38400001
9	38400001	38500001
9	38500001	38600001
9	38600001	38700001
9	38700001	38800001
9	38800001	38900001
9	38900001	39000001
9	39000001	39100001
9	39100001	39200001
9	39200001	39300001
9	39300001	39400001
9	39400001	39500001
9	39500001	39600001
9	39600001	39700001
9	39700001	39800001
9	39800001	39900001
9	39900001	40000001
9	40000001	40100001
9	40100001	40200001
9	40200001	40300001
9	40300001	40400001
9	40400001	40500001
9	40500001	40600001
9	40600001	40700001
9	40700001	40800001
9	40800001	40900001
9	40900001	41000001
9	41000001	41100001
9	41100001	41200001
9	41200001	41300001
9	41300001	41400001
9	41400001	41500001
9	41500001	41600001
9	41600001	41700001
9	41700001	41800001
9	41800001	41900001
9	41900001	42000001
9	42000001	42100001
9	42100001	42200001
9	42200001	42300001
9	42300001	42400001
9	42400001	42500001
9	42500001	42600001
9	42600001	42700001
9	42700001	42800001
9	42800001	42900001
9	42900001	43000001
9	43000001	43100001
9	43100001	43200001
9	43200001	43300001
9	43300001	43400001
9	43400001	43500001
9	43500001	43600001
9	43600001	43700001
9	43700001	43800001
9	43800001	43900001
9	43900001	44000001
9	44000001	44100001
9	44100001	44200001
9	44200001	44300001
9	44300001	44400001
9	44400001	44500001
9	44500001	44600001
9	44600001	44700001
9	44700001	44800001
9	44800001	44900001
9	44900001	45000001
9	45000001	45100001
9	45100001	45200001
9	45200001	45300001
9	45300001	45400001
9	45400001	45500001
9	45500001	45600001
9	45600001	45700001
9	45700001	45800001
9	45800001	45900001
9	45900001	46000001
9	46000001	46100001
9	46100001	46200001
9	46200001	46300001
9	46300001	46400001
9	46400001	46500001
9	46500001	46600001
9	46600001	46700001
9	46700001	46800001
9	46800001	46900001
9	46900001	47000001
9	47000001	47100001
9	47100001	47200001
9	47200001	47300001
9	47300001	47400001
9	47400001	47500001
9	47500001	47600001
9	47600001	47700001
9	47700001	47800001
9	47800001	47900001
9	47900001	48000001
9	48000001	48100001
9	48100001	48200001
9	48200001	48300001
9	48300001	48400001
9	48400001	48500001
9	48500001	48600001
9	48600001	48700001
9	48700001	48800001
9	48800001	48900001
9	48900001	49000001
9	49000001	49100001
9	49100001	49200001
9	49200001	49300001
9	49300001	49400001
9	49400001	49500001
9	49500001	49600001
9	49600001	49700001
9	49700001	49800001
9	49800001	49900001
9	49900001	50000001
9	50000001	50100001
9	50100001	50200001
9	50200001	50300001
9	50300001	50400001
9	50400001	50500001
9	50500001	50600001
9	50600001	50700001
9	50700001	50800001
9	50800001	50900001
9	50900001	51000001
9	51000001	51100001
9	51100001	51200001
9	51200001	51300001
9	51300001	51400001
9	51400001	51500001
9	51500001	51600001
9	51600001	51700001
9	51700001	51800001
9	51800001	51900001
9	51900001	52000001
9	52000001	52100001
9	52100001	52200001
9	52200001	52300001
9	52300001	52400001
9	52400001	52500001
9	52500001	52600001
9	52600001	52700001
9	52700001	52800001
9	52800001	52900001
9	52900001	53000001
9	53000001	53100001
9	53100001	53200001
9	53200001	53300001
9	53300001	53400001
9	53400001	53500001
9	53500001	53600001
9	53600001	53700001
9	53700001	53800001
9	53800001	53900001
9	53900001	54000001
9	54000001	54100001
9	54100001	54200001
9	54200001	54300001
9	54300001	54400001
9	54400001	54500001
9	54500001	54600001
9	54600001	54700001
9	54700001	54800001
9	54800001	54900001
9	54900001	55000001
9	55000001	55100001
9	55100001	55200001
9	55200001	55300001
9	55300001	55400001
9	55400001	55500001
9	55500001	55600001
9	55600001	55700001
9	55700001	55800001
9	55800001	55900001
9	55900001	56000001
9	56000001	56100001
9	56100001	56200001
9	56200001	56300001
9	56300001	56400001
9	56400001	56500001
9	56500001	56600001
9	56600001	56700001
9	56700001	56800001
9	56800001	56900001
9	56900001	57000001
9	57000001	57100001
9	57100001	57200001
9	57200001	57300001
9	57300001	57400001
9	57400001	57500001
9	57500001	57600001
9	57600001	57700001
9	57700001	57800001
9	57800001	57900001
9	57900001	58000001
9	58000001	58100001
9	58100001	58200001
9	58200001	58300001
9	58300001	58400001
9	58400001	58500001
9	58500001	58600001
9	58600001	58700001
9	58700001	58800001
9	58800001	58900001
9	58900001	59000001
9	59000001	59100001
9	59100001	59200001
9	59200001	59300001
9	59300001	59400001
9	59400001	59500001
9	59500001	59600001
9	59600001	59700001
9	59700001	59800001
9	59800001	59900001
9	59900001	60000001
9	60000001	60100001
9	60100001	60200001
9	60200001	60300001
9	60300001	60400001
9	60400001	60500001
9	60500001	60600001
9	60600001	60700001
9	60700001	60800001
9	60800001	60900001
9	60900001	61000001
9	61000001	61100001
9	61100001	61200001
9	61200001	61300001
9	61300001	61400001
9	61400001	61500001
9	61500001	61600001
9	61600001	61700001
9	61700001	61800001
9	61800001	61900001
9	61900001	62000001
9	62000001	62100001
9	62100001	62200001
9	62200001	62300001
9	62300001	62400001
9	62400001	62500001
9	62500001	62600001
9	62600001	62700001
9	62700001	62800001
9	62800001	62900001
9	62900001	63000001
9	63000001	63100001
9	63100001	63200001
9	63200001	63300001
9	63300001	63400001
9	63400001	63500001
9	63500001	63600001
9	63600001	63700001
9	63700001	63800001
9	63800001	63900001
9	63900001	64000001
9	64000001	64100001
9	64100001	64200001
9	64200001	64300001
9	64300001	64400001
9	64400001	64500001
9	64500001	64600001
9	64600001	64700001
9	64700001	64800001
9	64800001	64900001
9	64900001	65000001
9	65000001	65100001
9	65100001	65200001
9	65200001	65300001
9	65300001	65400001
9	65400001	65500001
9	65500001	65600001
9	65600001	65700001
9	65700001	65800001
9	65800001	65900001
9	65900001	66000001
9	66000001	66100001
9	66100001	66200001
9	66200001	66300001
9	66300001	66400001
9	66400001	66500001
9	66500001	66600001
9	66600001	66700001
9	66700001	66800001
9	66800001	66900001
9	66900001	67000001
9	67000001	67100001
9	67100001	67200001
9	67200001	67300001
9	67300001	67400001
9	67400001	67500001
9	67500001	67600001
9	67600001	67700001
9	67700001	67800001
9	67800001	67900001
9	67900001	68000001
9	68000001	68100001
9	68100001	68200001
9	68200001	68300001
9	68300001	68400001
9	68400001	68500001
9	68500001	68600001
9	68600001	68700001
9	68700001	68800001
9	68800001	68900001
9	68900001	69000001
9	69000001	69100001
9	69100001	69200001
9	69200001	69300001
9	69300001	69400001
9	69400001	69500001
9	69500001	69600001
9	69600001	69700001
9	69700001	69800001
9	69800001	69900001
9	69900001	70000001
9	70000001	70100001
9	70100001	70200001
9	70200001	70300001
9	70300001	70400001
9	70400001	70500001
9	70500001	70600001
9	70600001	70700001
9	70700001	70800001
9	70800001	70900001
9	70900001	71000001
9	71000001	71100001
9	71100001	71200001
9	71200001	71300001
9	71300001	71400001
9	71400001	71500001
9	71500001	71600001
9	71600001	71700001
9	71700001	71800001
9	71800001	71900001
9	71900001	72000001
9	72000001	72100001
9	72100001	72200001
9	72200001	72300001
9	72300001	72400001
9	72400001	72500001
9	72500001	72600001
9	72600001	72700001
9	72700001	72800001
9	72800001	72900001
9	72900001	73000001
9	73000001	73100001
9	73100001	73200001
9	73200001	73300001
9	73300001	73400001
9	73400001	73500001
9	73500001	73600001
9	73600001	73700001
9	73700001	73800001
9	73800001	73900001
9	73900001	74000001
9	74000001	74100001
9	74100001	74200001
9	74200001	74300001
9	74300001	74400001
9	74400001	74500001
9	74500001	74600001
9	74600001	74700001
9	74700001	74800001
9	74800001	74900001
9	74900001	75000001
9	75000001	75100001
9	75100001	75200001
9	75200001	75300001
9	75300001	75400001
9	75400001	75500001
9	75500001	75600001
9	75600001	75700001
9	75700001	75800001
9	75800001	75900001
9	75900001	76000001
9	76000001	76100001
9	76100001	76200001
9	76200001	76300001
9	76300001	76400001
9	76400001	76500001
9	76500001	76600001
9	76600001	76700001
9	76700001	76800001
9	76800001	76900001
9	76900001	77000001
9	77000001	77100001
9	77100001	77200001
9	77200001	77300001
9	77300001	77400001
9	77400001	77500001
9	77500001	77600001
9	77600001	77700001
9	77700001	77800001
9	77800001	77900001
9	77900001	78000001
9	78000001	78100001
9	78100001	78200001
9	78200001	78300001
9	78300001	78400001
9	78400001	78500001
9	78500001	78600001
9	78600001	78700001
9	78700001	78800001
9	78800001	78900001
9	78900001	79000001
9	79000001	79100001
9	79100001	79200001
9	79200001	79300001
9	79300001	79400001
9	79400001	79500001
9	79500001	79600001
9	79600001	79700001
9	79700001	79800001
9	79800001	79900001
9	79900001	80000001
9	80000001	80100001
9	80100001	80200001
9	80200001	80300001
9	80300001	80400001
9	80400001	80500001
9	80500001	80600001
9	80600001	80700001
9	80700001	80800001
9	80800001	80900001
9	80900001	81000001
9	81000001	81100001
9	81100001	81200001
9	81200001	81300001
9	81300001	81400001
9	81400001	81500001
9	81500001	81600001
9	81600001	81700001
9	81700001	81800001
9	81800001	81900001
9	81900001	82000001
9	82000001	82100001
9	82100001	82200001
9	82200001	82300001
9	82300001	82400001
9	82400001	82500001
9	82500001	82600001
9	82600001	82700001
9	82700001	82800001
9	82800001	82900001
9	82900001	83000001
9	83000001	83100001
9	83100001	83200001
9	83200001	83300001
9	83300001	83400001
9	83400001	83500001
9	83500001	83600001
9	83600001	83700001
9	83700001	83800001
9	83800001	83900001
9	83900001	84000001
9	84000001	84100001
9	84100001	84200001
9	84200001	84300001
9	84300001	84400001
9	84400001	84500001
9	84500001	84600001
9	84600001	84700001
9	84700001	84800001
9	84800001	84900001
9	84900001	85000001
9	85000001	85100001
9	85100001	85200001
9	85200001	85300001
9	85300001	85400001
9	85400001	85500001
9	85500001	85600001
9	85600001	85700001
9	85700001	85800001
9	85800001	85900001
9	85900001	86000001
9	86000001	86100001
9	86100001	86200001
9	86200001	86300001
9	86300001	86400001
9	86400001	86500001
9	86500001	86600001
9	86600001	86700001
9	86700001	86800001
9	86800001	86900001
9	86900001	87000001
9	87000001	87100001
9	87100001	87200001
9	87200001	87300001
9	87300001	87400001
9	87400001	87500001
9	87500001	87600001
9	87600001	87700001
9	87700001	87800001
9	87800001	87900001
9	87900001	88000001
9	88000001	88100001
9	88100001	88200001
9	88200001	88300001
9	88300001	88400001
9	88400001	88500001
9	88500001	88600001
9	88600001	88700001
9	88700001	88800001
9	88800001	88900001
9	88900001	89000001
9	89000001	89100001
9	89100001	89200001
9	89200001	89300001
9	89300001	89400001
9	89400001	89500001
9	89500001	89600001
9	89600001	89700001
9	89700001	89800001
9	89800001	89900001
9	89900001	90000001
9	90000001	90100001
9	90100001	90200001
9	90200001	90300001
9	90300001	90400001
9	90400001	90500001
9	90500001	90600001
9	90600001	90700001
9	90700001	90800001
9	90800001	90900001
9	90900001	91000001
9	91000001	91100001
9	91100001	91200001
9	91200001	91300001
9	91300001	91400001
9	91400001	91500001
9	91500001	91600001
9	91600001	91700001
9	91700001	91800001
9	91800001	91900001
9	91900001	92000001
9	92000001	92100001
9	92100001	92200001
9	92200001	92300001
9	92300001	92400001
9	92400001	92500001
9	92500001	92600001
9	92600001	92700001
9	92700001	92800001
9	92800001	92900001
9	92900001	93000001
9	93000001	93100001
9	93100001	93200001
9	93200001	93300001
9	93300001	93400001
9	93400001	93500001
9	93500001	93600001
9	93600001	93700001
9	93700001	93800001
9	93800001	93900001
9	93900001	94000001
9	94000001	94100001
9	94100001	94200001
9	94200001	94300001
9	94300001	94400001
9	94400001	94500001
9	94500001	94600001
9	94600001	94700001
9	94700001	94800001
9	94800001	94900001
9	94900001	95000001
9	95000001	95100001
9	95100001	95200001
9	95200001	95300001
9	95300001	95400001
9	95400001	95500001
9	95500001	95600001
9	95600001	95700001
9	95700001	95800001
9	95800001	95900001
9	95900001	96000001
9	96000001	96100001
9	96100001	96200001
9	96200001	96300001
9	96300001	96400001
9	96400001	96500001
9	96500001	96600001
9	96600001	96700001
9	96700001	96800001
9	96800001	96900001
9	96900001	97000001
9	97000001	97100001
9	97100001	97200001
9	97200001	97300001
9	97300001	97400001
9	97400001	97500001
9	97500001	97600001
9	97600001	97700001
9	97700001	97800001
9	97800001	97900001
9	97900001	98000001
9	98000001	98100001
9	98100001	98200001
9	98200001	98300001
9	98300001	98400001
9	98400001	98500001
9	98500001	98600001
9	98600001	98700001
9	98700001	98800001
9	98800001	98900001
9	98900001	99000001
9	99000001	99100001
9	99100001	99200001
9	99200001	99300001
9	99300001	99400001
9	99400001	99500001
9	99500001	99600001
9	99600001	99700001
9	99700001	99800001
9	99800001	99900001
9	99900001	100000001
9	100000001	100100001
9	100100001	100200001
9	100200001	100300001
9	100300001	100400001
9	100400001	100500001
9	100500001	100600001
9	100600001	100700001
9	100700001	100800001
9	100800001	100900001
9	100900001	101000001
9	101000001	101100001
9	101100001	101200001
9	101200001	101300001
9	101300001	101400001
9	101400001	101500001
9	101500001	101600001
9	101600001	101700001
9	101700001	101800001
9	101800001	101900001
9	101900001	102000001
9	102000001	102100001
9	102100001	102200001
9	102200001	102300001
9	102300001	102400001
9	102400001	102500001
9	102500001	102600001
9	102600001	102700001
9	102700001	102800001
9	102800001	102900001
9	102900001	103000001
9	103000001	103100001
9	103100001	103200001
9	103200001	103300001
9	103300001	103400001
9	103400001	103500001
9	103500001	103600001
9	103600001	103700001
9	103700001	103800001
9	103800001	103900001
9	103900001	104000001
9	104000001	104100001
9	104100001	104200001
9	104200001	104300001
9	104300001	104400001
9	104400001	104500001
9	104500001	104600001
9	104600001	104700001
9	104700001	104800001
9	104800001	104900001
9	104900001	105000001
9	105000001	105100001
9	105100001	105200001
9	105200001	105300001
9	105300001	105400001
9	105400001	105500001
9	105500001	105600001
9	105600001	105700001
9	105700001	105800001
9	105800001	105900001
9	105900001	106000001
9	106000001	106100001
9	106100001	106200001
9	106200001	106300001
9	106300001	106400001
9	106400001	106500001
9	106500001	106600001
9	106600001	106700001
9	106700001	106800001
9	106800001	106900001
9	106900001	107000001
9	107000001	107100001
9	107100001	107200001
9	107200001	107300001
9	107300001	107400001
9	107400001	107500001
9	107500001	107600001
9	107600001	107700001
9	107700001	107800001
9	107800001	107900001
9	107900001	108000001
9	108000001	108100001
9	108100001	108200001
9	108200001	108300001
9	108300001	108400001
9	108400001	108500001
9	108500001	108600001
9	108600001	108700001
9	108700001	108800001
9	108800001	108900001
9	108900001	109000001
9	109000001	109100001
9	109100001	109200001
9	109200001	109300001
9	109300001	109400001
9	109400001	109500001
9	109500001	109600001
9	109600001	109700001
9	109700001	109800001
9	109800001	109900001
9	109900001	110000001
9	110000001	110100001
9	110100001	110200001
9	110200001	110300001
9	110300001	110400001
9	110400001	110500001
9	110500001	110600001
9	110600001	110700001
9	110700001	110800001
9	110800001	110900001
9	110900001	111000001
9	111000001	111100001
9	111100001	111200001
9	111200001	111300001
9	111300001	111400001
9	111400001	111500001
9	111500001	111600001
9	111600001	111700001
9	111700001	111800001
9	111800001	111900001
9	111900001	112000001
9	112000001	112100001
9	112100001	112200001
9	112200001	112300001
9	112300001	112400001
9	112400001	112500001
9	112500001	112600001
9	112600001	112700001
9	112700001	112800001
9	112800001	112900001
9	112900001	113000001
9	113000001	113100001
9	113100001	113200001
9	113200001	113300001
9	113300001	113400001
9	113400001	113500001
9	113500001	113600001
9	113600001	113700001
9	113700001	113800001
9	113800001	113900001
9	113900001	114000001
9	114000001	114100001
9	114100001	114200001
9	114200001	114300001
9	114300001	114400001
9	114400001	114500001
9	114500001	114600001
9	114600001	114700001
9	114700001	114800001
9	114800001	114900001
9	114900001	115000001
9	115000001	115100001
9	115100001	115200001
9	115200001	115300001
9	115300001	115400001
9	115400001	115500001
9	115500001	115600001
9	115600001	115700001
9	115700001	115800001
9	115800001	115900001
9	115900001	116000001
9	116000001	116100001
9	116100001	116200001
9	116200001	116300001
9	116300001	116400001
9	116400001	116500001
9	116500001	116600001
9	116600001	116700001
9	116700001	116800001
9	116800001	116900001
9	116900001	117000001
9	117000001	117100001
9	117100001	117200001
9	117200001	117300001
9	117300001	117400001
9	117400001	117500001
9	117500001	117600001
9	117600001	117700001
9	117700001	117800001
9	117800001	117900001
9	117900001	118000001
9	118000001	118100001
9	118100001	118200001
9	118200001	118300001
9	118300001	118400001
9	118400001	118500001
9	118500001	118600001
9	118600001	118700001
9	118700001	118800001
9	118800001	118900001
9	118900001	119000001
9	119000001	119100001
9	119100001	119200001
9	119200001	119300001
9	119300001	119400001
9	119400001	119500001
9	119500001	119600001
9	119600001	119700001
9	119700001	119800001
9	119800001	119900001
9	119900001	120000001
9	120000001	120100001
9	120100001	120200001
9	120200001	120300001
9	120300001	120400001
9	120400001	120500001
9	120500001	120600001
9	120600001	120700001
9	120700001	120800001
9	120800001	120900001
9	120900001	121000001
9	121000001	121100001
9	121100001	121200001
9	121200001	121300001
9	121300001	121400001
9	121400001	121500001
9	121500001	121600001
9	121600001	121700001
9	121700001	121800001
9	121800001	121900001
9	121900001	122000001
9	122000001	122100001
9	122100001	122200001
9	122200001	122300001
9	122300001	122400001
9	122400001	122500001
9	122500001	122600001
9	122600001	122700001
9	122700001	122800001
9	122800001	122900001
9	122900001	123000001
9	123000001	123100001
9	123100001	123200001
9	123200001	123300001
9	123300001	123400001
9	123400001	123500001
9	123500001	123600001
9	123600001	123700001
9	123700001	123800001
9	123800001	123900001
9	123900001	124000001
9	124000001	124100001
9	124100001	124200001
9	124200001	124300001
9	124300001	124400001
9	124400001	124500001
9	124500001	124600001
9	124600001	124700001
9	124700001	124800001
9	124800001	124900001
9	124900001	125000001
9	125000001	125100001
9	125100001	125200001
9	125200001	125300001
9	125300001	125400001
9	125400001	125500001
9	125500001	125600001
9	125600001	125700001
9	125700001	125800001
9	125800001	125900001
9	125900001	126000001
9	126000001	126100001
9	126100001	126200001
9	126200001	126300001
9	126300001	126400001
9	126400001	126500001
9	126500001	126600001
9	126600001	126700001
9	126700001	126800001
9	126800001	126900001
9	126900001	127000001
9	127000001	127100001
9	127100001	127200001
9	127200001	127300001
9	127300001	127400001
9	127400001	127500001
9	127500001	127600001
9	127600001	127700001
9	127700001	127800001
9	127800001	127900001
9	127900001	128000001
9	128000001	128100001
9	128100001	128200001
9	128200001	128300001
9	128300001	128400001
9	128400001	128500001
9	128500001	128600001
9	128600001	128700001
9	128700001	128800001
9	128800001	128900001
9	128900001	129000001
9	129000001	129100001
9	129100001	129200001
9	129200001	129300001
9	129300001	129400001
9	129400001	129500001
9	129500001	129600001
9	129600001	129700001
9	129700001	129800001
9	129800001	129900001
9	129900001	130000001
9	130000001	130100001
9	130100001	130200001
9	130200001	130300001
9	130300001	130400001
9	130400001	130500001
9	130500001	130600001
9	130600001	130700001
9	130700001	130800001
9	130800001	130900001
9	130900001	131000001
9	131000001	131100001
9	131100001	131200001
9	131200001	131300001
9	131300001	131400001
9	131400001	131500001
9	131500001	131600001
9	131600001	131700001
9	131700001	131800001
9	131800001	131900001
9	131900001	132000001
9	132000001	132100001
9	132100001	132200001
9	132200001	132300001
9	132300001	132400001
9	132400001	132500001
9	132500001	132600001
9	132600001	132700001
9	132700001	132800001
9	132800001	132900001
9	132900001	133000001
9	133000001	133100001
9	133100001	133200001
9	133200001	133300001
9	133300001	133400001
9	133400001	133500001
9	133500001	133600001
9	133600001	133700001
9	133700001	133800001
9	133800001	133900001
9	133900001	134000001
9	134000001	134100001
9	134100001	134200001
9	134200001	134300001
9	134300001	134400001
9	134400001	134500001
9	134500001	134600001
9	134600001	134700001
9	134700001	134800001
9	134800001	134900001
9	134900001	135000001
9	135000001	135100001
9	135100001	135200001
9	135200001	135300001
9	135300001	135400001
9	135400001	135500001
9	135500001	135600001
9	135600001	135700001
9	135700001	135800001
9	135800001	135900001
9	135900001	136000001
9	136000001	136100001
9	136100001	136200001
9	136200001	136300001
9	136300001	136400001
9	136400001	136500001
9	136500001	136600001
9	136600001	136700001
9	136700001	136800001
9	136800001	136900001
9	136900001	137000001
9	137000001	137100001
9	137100001	137200001
9	137200001	137300001
9	137300001	137400001
9	137400001	137500001
9	137500001	137600001
9	137600001	137700001
9	137700001	137800001
9	137800001	137900001
9	137900001	138000001
9	138000001	138100001
9	138100001	138200001
9	138200001	138300001
9	138300001	138394717
10	1	100001
10	100001	200001
10	200001	300001
10	300001	400001
10	400001	500001
10	500001	600001
10	600001	700001
10	700001	800001
10	800001	900001
10	900001	1000001
10	1000001	1100001
10	1100001	1200001
10	1200001	1300001
10	1300001	1400001
10	1400001	1500001
10	1500001	1600001
10	1600001	1700001
10	1700001	1800001
10	1800001	1900001
10	1900001	2000001
10	2000001	2100001
10	2100001	2200001
10	2200001	2300001
10	2300001	2400001
10	2400001	2500001
10	2500001	2600001
10	2600001	2700001
10	2700001	2800001
10	2800001	2900001
10	2900001	3000001
10	3000001	3100001
10	3100001	3200001
10	3200001	3300001
10	3300001	3400001
10	3400001	3500001
10	3500001	3600001
10	3600001	3700001
10	3700001	3800001
10	3800001	3900001
10	3900001	4000001
10	4000001	4100001
10	4100001	4200001
10	4200001	4300001
10	4300001	4400001
10	4400001	4500001
10	4500001	4600001
10	4600001	4700001
10	4700001	4800001
10	4800001	4900001
10	4900001	5000001
10	5000001	5100001
10	5100001	5200001
10	5200001	5300001
10	5300001	5400001
10	5400001	5500001
10	5500001	5600001
10	5600001	5700001
10	5700001	5800001
10	5800001	5900001
10	5900001	6000001
10	6000001	6100001
10	6100001	6200001
10	6200001	6300001
10	6300001	6400001
10	6400001	6500001
10	6500001	6600001
10	6600001	6700001
10	6700001	6800001
10	6800001	6900001
10	6900001	7000001
10	7000001	7100001
10	7100001	7200001
10	7200001	7300001
10	7300001	7400001
10	7400001	7500001
10	7500001	7600001
10	7600001	7700001
10	7700001	7800001
10	7800001	7900001
10	7900001	8000001
10	8000001	8100001
10	8100001	8200001
10	8200001	8300001
10	8300001	8400001
10	8400001	8500001
10	8500001	8600001
10	8600001	8700001
10	8700001	8800001
10	8800001	8900001
10	8900001	9000001
10	9000001	9100001
10	9100001	9200001
10	9200001	9300001
10	9300001	9400001
10	9400001	9500001
10	9500001	9600001
10	9600001	9700001
10	9700001	9800001
10	9800001	9900001
10	9900001	10000001
10	10000001	10100001
10	10100001	10200001
10	10200001	10300001
10	10300001	10400001
10	10400001	10500001
10	10500001	10600001
10	10600001	10700001
10	10700001	10800001
10	10800001	10900001
10	10900001	11000001
10	11000001	11100001
10	11100001	11200001
10	11200001	11300001
10	11300001	11400001
10	11400001	11500001
10	11500001	11600001
10	11600001	11700001
10	11700001	11800001
10	11800001	11900001
10	11900001	12000001
10	12000001	12100001
10	12100001	12200001
10	12200001	12300001
10	12300001	12400001
10	12400001	12500001
10	12500001	12600001
10	12600001	12700001
10	12700001	12800001
10	12800001	12900001
10	12900001	13000001
10	13000001	13100001
10	13100001	13200001
10	13200001	13300001
10	13300001	13400001
10	13400001	13500001
10	13500001	13600001
10	13600001	13700001
10	13700001	13800001
10	13800001	13900001
10	13900001	14000001
10	14000001	14100001
10	14100001	14200001
10	14200001	14300001
10	14300001	14400001
10	14400001	14500001
10	14500001	14600001
10	14600001	14700001
10	14700001	14800001
10	14800001	14900001
10	14900001	15000001
10	15000001	15100001
10	15100001	15200001
10	15200001	15300001
10	15300001	15400001
10	15400001	15500001
10	15500001	15600001
10	15600001	15700001
10	15700001	15800001
10	15800001	15900001
10	15900001	16000001
10	16000001	16100001
10	16100001	16200001
10	16200001	16300001
10	16300001	16400001
10	16400001	16500001
10	16500001	16600001
10	16600001	16700001
10	16700001	16800001
10	16800001	16900001
10	16900001	17000001
10	17000001	17100001
10	17100001	17200001
10	17200001	17300001
10	17300001	17400001
10	17400001	17500001
10	17500001	17600001
10	17600001	17700001
10	17700001	17800001
10	17800001	17900001
10	17900001	18000001
10	18000001	18100001
10	18100001	18200001
10	18200001	18300001
10	18300001	18400001
10	18400001	18500001
10	18500001	18600001
10	18600001	18700001
10	18700001	18800001
10	18800001	18900001
10	18900001	19000001
10	19000001	19100001
